Node Id	Estimated Local Triangle Count
29814	699.9999999999993
3430	100.00000000000001
10290	0.0
47095	55.55555555555556
1056	0.0
35487	111.11111111111113
22954	0.0
1187	55.55555555555556
6729	11.111111111111112
1318	300.00000000000006
50525	44.444444444444436
2374	11.111111111111112
3168	77.77777777777779
17150	55.555555555555564
68993	11.111111111111112
23216	288.8888888888888
19786	33.33333333333333
13458	0.0
76516	11.111111111111112
5411	111.11111111111113
65694	11.111111111111112
33637	33.333333333333336
22029	11.111111111111112
8440	144.44444444444449
29683	11.111111111111112
3561	644.4444444444439
12140	11.111111111111112
21374	11.111111111111112
4748	22.222222222222218
131	2500.0000000000027
28758	11.111111111111112
794	0.0
37992	22.222222222222225
2898	266.6666666666667
3962	111.11111111111113
8571	11.111111111111112
34955	0.0
36150	66.66666666666667
33907	0.0
663	2788.8888888888937
8448	122.22222222222223
5272	44.44444444444445
3037	544.4444444444441
38647	11.111111111111112
67274	11.111111111111112
76508	11.111111111111112
66226	122.22222222222224
61609	11.111111111111112
28365	0.0
270	5100.00000000003
51982	11.111111111111112
11739	11.111111111111112
81534	11.111111111111112
7654	66.66666666666667
28889	33.333333333333336
9496	44.44444444444445
24272	0.0
23748	11.111111111111112
4355	0.0
14514	155.55555555555557
262	166.66666666666669
15955	11.111111111111112
3029	599.9999999999992
44590	11.111111111111112
6721	0.0
1588	55.55555555555556
2104	66.66666666666667
23347	11.111111111111112
12263	11.111111111111112
44582	11.111111111111112
29806	944.4444444444443
34423	111.11111111111113
17158	33.333333333333336
29822	111.11111111111113
18329	0.0
3438	477.7777777777774
2366	122.22222222222224
4625	211.11111111111117
6852	11.111111111111112
139	511.1111111111111
21644	22.222222222222225
3553	233.3333333333333
7114	111.11111111111111
8964	11.111111111111112
1326	122.22222222222223
21890	200.00000000000003
3422	66.66666666666667
46031	22.222222222222225
18198	55.55555555555556
32974	2955.5555555555793
3160	288.88888888888897
4232	33.333333333333336
70303	0.0
29012	0.0
3831	11.111111111111112
73749	11.111111111111112
3569	33.333333333333336
1310	911.1111111111097
23470	11.111111111111112
123	10877.777777777857
532	911.1111111111102
33776	0.0
52228	0.0
540	2400.000000000006
43018	0.0
8702	55.55555555555556
52236	44.44444444444445
18984	0.0
39703	0.0
48560	0.0
24534	155.55555555555557
8718	100.0
41962	11.111111111111112
41954	11.111111111111112
33768	44.44444444444443
17944	11.111111111111112
4216	599.9999999999999
19794	88.8888888888889
46702	22.22222222222222
8710	222.2222222222222
909	44.44444444444445
6058	77.77777777777779
8309	22.222222222222225
13450	188.88888888888886
917	211.1111111111111
17952	11.111111111111112
8317	0.0
13442	11.111111111111112
3176	1199.9999999999984
43395	11.111111111111112
8325	88.88888888888889
43411	11.111111111111112
1334	288.8888888888887
7900	22.222222222222225
32335	33.333333333333336
2767	77.77777777777779
23085	0.0
39711	66.66666666666667
10167	22.22222222222222
80347	0.0
925	477.77777777777766
48945	0.0
34169	11.111111111111112
67421	11.111111111111112
50509	88.8888888888889
57369	22.222222222222225
1072	311.1111111111112
34316	11.111111111111112
1171	33.333333333333336
58556	0.0
27555	33.333333333333336
19639	0.0
21652	166.66666666666669
29798	55.55555555555557
6876	22.22222222222222
40120	11.111111111111112
43419	11.111111111111112
17265	100.0
52784	11.111111111111112
19377	22.222222222222225
73495	11.111111111111112
37976	0.0
5558	44.44444444444444
1203	466.66666666666623
58588	11.111111111111112
10175	33.33333333333333
8293	33.333333333333336
19540	0.0
4764	22.222222222222225
7670	11.111111111111112
12287	11.111111111111112
278	422.2222222222221
3152	244.44444444444449
28349	0.0
