0	366.6666666666665
3430	300.0
10290	11.111111111111112
1187	222.22222222222226
15963	11.111111111111112
21636	0.0
2112	77.77777777777779
22692	22.222222222222225
2243	211.11111111111114
6991	0.0
3168	44.44444444444445
20842	11.111111111111112
16225	22.222222222222225
19786	55.555555555555564
1449	477.77777777777754
5411	399.99999999999983
43796	11.111111111111112
16757	22.222222222222225
3561	366.66666666666646
8440	22.22222222222222
9365	0.0
10953	11.111111111111112
794	11.111111111111112
3962	1144.444444444443
13196	255.5555555555556
31533	11.111111111111112
663	311.1111111111111
7523	144.44444444444446
22430	111.11111111111113
15439	11.111111111111112
13065	11.111111111111112
1711	388.88888888888874
6328	111.11111111111111
23355	0.0
9889	44.44444444444445
10814	355.55555555555543
9504	11.111111111111112
15431	11.111111111111112
4347	11.111111111111112
33506	22.222222222222225
270	77.77777777777779
4887	33.333333333333336
12271	33.333333333333336
14113	77.77777777777779
9496	33.333333333333336
35757	100.00000000000001
1588	44.44444444444445
2104	66.66666666666667
34423	11.111111111111112
16086	22.222222222222225
76901	11.111111111111112
7924	11.111111111111112
26392	11.111111111111112
14915	11.111111111111112
2382	88.8888888888889
21644	22.22222222222222
3553	211.11111111111114
7908	188.8888888888889
11354	11.111111111111112
1326	211.11111111111114
26130	311.11111111111103
27432	11.111111111111112
3160	255.55555555555557
11207	0.0
7245	11.111111111111112
25582	11.111111111111112
3815	799.9999999999995
1989	55.55555555555556
11223	11.111111111111112
11616	166.66666666666669
1310	1166.6666666666656
3569	33.333333333333336
9357	0.0
46047	11.111111111111112
38246	11.111111111111112
123	288.88888888888897
16749	77.77777777777779
9111	44.44444444444445
67028	11.111111111111112
1973	33.333333333333336
9758	11.111111111111112
56738	11.111111111111112
7507	33.333333333333336
54487	22.222222222222225
23494	11.111111111111112
540	299.99999999999994
12001	11.111111111111112
30469	22.222222222222225
8702	133.33333333333334
516	411.111111111111
14244	22.222222222222225
15308	33.333333333333336
5026	144.44444444444446
31517	11.111111111111112
25975	100.00000000000001
8718	88.88888888888889
29036	22.222222222222225
5018	66.66666666666667
62272	11.111111111111112
47496	0.0
4216	77.77777777777779
43010	11.111111111111112
8710	55.555555555555564
14252	22.222222222222225
909	266.6666666666667
10560	11.111111111111112
31910	0.0
17543	22.222222222222225
8317	44.44444444444445
17952	44.44444444444445
3176	66.66666666666667
933	622.2222222222221
20834	11.111111111111112
10568	11.111111111111112
26785	22.222222222222225
7900	144.44444444444446
2767	511.11111111111074
15701	44.44444444444445
9119	255.55555555555557
9218	66.66666666666667
1072	11.111111111111112
4601	0.0
11592	33.333333333333336
15022	33.333333333333336
6876	33.333333333333336
29798	22.222222222222225
4732	188.8888888888889
1203	44.44444444444445
37976	22.222222222222225
8293	511.11111111111063
