Node Id	Estimated Local Triangle Count
29814	768.086701867001
6860	31.167875301508815
28627	7.588791222794761
82582	0.0
47095	14.897923692227206
35487	70.76836726628919
22954	1.498981772894993
1187	36.666456005176
53955	2.0637803846812686
3299	4.209899829241455
25328	1.0
75460	0.0
2374	0.0
65301	14.96029618505504
13458	1.0
23216	88.68709695466447
6598	2.771269203970425
5411	76.6908415738027
4224	0.0
11870	7.024253906690062
33637	5.620039723159736
25066	1.7422592019024954
54618	2.0680924237373666
3561	560.3377746245701
4748	15.598543764496728
3962	173.8098250596845
34963	0.0
2898	205.39879149826152
8571	4.0
48683	1.0
36150	276.5803999461413
663	3407.391944475692
21104	0.0
8448	40.45355690549715
34824	0.9452420866956486
58842	13.155713559679072
5272	37.758614132372216
3037	648.3497616930637
49731	1.459837994663506
38647	16.61287961291129
67274	4.0077958629055015
66226	130.52058683955488
11747	1.0
28365	0.0
24280	9.197473871164874
28889	64.30451096735909
51982	9.758079748021192
9496	38.989212303874595
262	279.68817311274375
8972	1.0
40374	0.0
6721	3.284700493139565
15955	10.718381045415757
1588	16.468098515642964
44582	11.53211668603422
34423	174.31505221253073
17158	25.72518745746468
26376	1.0
5796	1.0
18329	8.293261606642684
3438	318.6249338582635
4625	264.1260090240452
139	345.46864647117013
44598	1.0
5812	1.0
1326	146.9308148465796
21890	97.37332003376589
54094	1.0
3422	139.11783185684678
46031	50.040037968119925
32974	2441.362559493115
3160	323.57374526768126
29012	1.0
19778	6.345903965101368
28242	1.0
73749	34.97762705654863
1310	1114.2482644978857
29675	15.567940436672732
123	10635.981985426497
31525	3.014300865289796
33776	0.0
8694	0.0
52228	4.460131494110257
540	2252.2687281675144
33760	5.0
23478	10.169386985698875
48560	5.949982221975304
32712	0.0
41962	9.501981034458812
47496	2.087095837365025
53046	6.446857389222998
524	1.0
19794	41.36334896356583
78481	4.0
8710	616.0897948902841
909	34.36238383982185
50779	1.8149393675992413
6058	75.42543435827041
8309	50.45684066676853
3176	1033.50935824996
43395	15.542733184951643
8325	58.327580952899034
76647	2.7524344377468206
34161	0.0
47111	1.0
39711	0.0
80347	0.40184528604563985
52645	0.0
925	624.4354658714395
34177	7.513763702350804
50795	1.8153510372829251
48945	1.0
21243	2.0
34316	0.0
1171	31.1775859394652
19639	8.661328421228072
63173	6.636691090616998
6876	8.327681007915235
29798	96.1134464143792
28643	7.469886214854837
17265	124.30302572990979
19377	0.06998834744618243
34284	0.0
1203	333.73813002263915
10175	17.599422718062442
8293	19.56254187789645
19671	10.879016445058651
27686	2.284726961871384
4764	69.58443525797428
37845	6.191992458614395
32867	8.211084897398266
278	756.1592583616132
28349	15.626640437521509
23200	1.050027520058149
66210	28.600564559924443
5427	2.36494284874327
