Node Id	Estimated Local Triangle Count
29814	1091.8278964318172
6860	49.596598026438635
82582	0.0
47095	19.04342041208906
35487	37.43898009926063
22954	5.113832292423814
1187	30.138723175553363
53955	2.0637803846812686
3299	6.59306688017272
25328	1.0
2374	0.0
13458	1.0
23216	35.495436997195924
6598	2.771269203970425
5411	68.9770178764057
4224	0.0
33637	16.85946065763259
25066	1.7422592019024954
54618	2.0680924237373666
3561	557.806065191106
4748	14.17578861048996
3962	247.55145315907168
34963	0.0
2898	190.82656388398914
8571	0.0
48683	1.0
36150	56.56304256424862
663	3064.902490482507
21104	0.0
8448	42.126475923662525
34824	0.9452420866956486
58842	31.080964283840366
5272	26.315331532382395
3037	484.255687828226
49731	1.459837994663506
23740	1.8488890856508808
67274	7.041118812221154
66226	64.95425549891897
11747	1.0
28365	0.0
24280	8.14550782881243
69001	5.423442985705049
28889	46.30688208169556
9496	115.66241010716199
262	263.1809353787321
8972	1.0
40374	0.0
81534	9.01208747343713
6721	8.154720310544437
15955	0.0
1588	0.0
44582	9.310802061294062
34423	130.59900605178157
17158	36.94796949764734
26376	1.0
5796	0.0
18329	7.212517596695017
3438	249.5776637634628
4625	266.2316738824304
23077	0.0
139	463.7675453158301
21644	30.531187873751335
44598	1.0
5812	1.0
1326	196.28685302612237
21890	137.49843251333738
54094	0.0
3422	97.93744429205037
46031	64.40381366330705
32974	2102.935040736678
3160	474.0502861964903
29012	1.0
77048	3.270039514823508
12394	12.825391325651129
28242	1.0
73749	4.352180782603463
1310	1192.1984938506082
29675	5.600414238006392
123	9305.617599734418
77032	0.0
31525	3.014300865289796
33776	18.52364115280922
8694	4.030738905710114
52228	1.8509047467480264
540	2804.7072361907763
26793	9.117548820122503
75198	7.931491566240889
33760	5.0
23478	10.336426173357346
48560	5.949982221975304
32712	3.714049711338583
55527	0.0
47496	2.087095837365025
524	1.0
19794	48.71729112981506
78481	4.0
8710	503.4339076831317
909	53.192781941415845
50779	1.8149393675992413
6058	81.86727635028882
8309	29.62556430104739
3176	1065.4551833069438
43395	0.0
8325	4.31825355714818
34161	0.0
47111	1.0
39711	0.0
80347	0.5481536664861086
52645	0.0
925	762.3471193639263
34177	6.316826536942642
50795	1.8153510372829251
48945	0.0
21243	2.0
34316	0.0
1171	25.205570993269973
19639	8.490421207624799
6876	8.703154163406591
29798	11.39995076937797
17265	144.72435521365264
19377	0.0
1203	185.1143628464747
10175	0.0
8293	54.23504651183427
19671	10.879016445058651
27686	2.284726961871384
4764	3.9335400456950786
37845	0.0
12287	9.278794852474801
32867	8.211084897398266
278	418.01384948594955
28349	16.11294405516435
23200	1.050027520058149
66210	48.75612045229023
5427	2.36494284874327
22708	9.893113648955001
17928	37.209501714144174
53447	6.843211622537967
32204	3.2706106276939018
3315	245.82704110820984
6844	38.272223356497236
25312	4.473720136545107
37321	166.62468215993746
4240	1.0
8587	4.97226202833064
68215	2.0561556885049335
53415	0.0
8464	109.4858791522566
8555	60.074351143380085
7630	9.002685529197164
3978	53.61231236660694
21088	0.9421587730385144
12148	11.283406467065129
23232	1.05079619740089
7662	3.763505222680564
56484	1.4243791522567444
69017	16.273046056195227
2620	7.944248317106256
38016	6.332547678902948
9913	4.27987798441645
21922	1.0
32990	16.17846318505967
63991	54.99008360880012
15939	2.9534980871647907
28472	2.0
20997	2.7579927614735387
17297	46.28672671225373
12255	0.26252638192505984
246	22.667537115484627
28381	23.04971266306168
4871	48.081683449307164
67568	1.0
46972	1.0
50517	8.11307965697056
28520	9.451528618838843
1064	245.19891357441688
24018	4.282837979231193
19532	6.967900225466095
3454	2.0
1080	659.5322057544006
