38107	1.0
10004	164.0
28472	2.0
2529	57.0
40882	2.0
11330	9.0
246	3391.0
69942	1.0
23339	2.0
18222	2.0
3946	39.0
6213	22.0
15987	8.0
11469	75.0
51474	0.0
11485	9.0
15014	1.0
1064	1337.0
6983	44.0
17388	74.0
1080	622.0
6999	0.0
17404	1.0
1032	393.0
28488	1.0
19500	1.0
41037	1.0
10052	0.0
65424	1.0
13581	7.0
5518	1.0
369	4.0
41021	2.0
10020	3.0
58072	2.0
10036	1.0
17436	1.0
385	1663.0
12902	1.0
4903	191.0
18083	32.0
43951	7.0
2481	3.0
18099	1.0
48405	1.0
7015	8.0
30600	1.0
36567	1.0
1048	1.0
1818	515.0
18885	1.0
16618	112.0
12116	1.0
14351	5.0
4085	334.0
1834	370.0
20286	80.0
66087	1.0
26884	0.0
401	51.0
6352	10.0
1866	185.0
8416	1.0
10667	167.0
3267	2.0
12934	2.0
15800	2.0
5534	2.0
3283	1.0
34268	3.0
25451	1.0
5550	21.0
32835	1.0
21751	0.0
47603	1.0
4117	5.0
417	222.0
11501	0.0
29135	1.0
22585	1.0
3529	802.0
79053	2.0
17249	3.0
957	217.0
24109	1.0
2342	493.0
13950	28.0
31958	1.0
8079	82.0
6828	287.0
22986	14.0
37631	1.0
5443	14.0
13752	11.0
27472	1.0
17313	8.0
28857	12.0
11314	63.0
18500	1.0
893	3.0
54185	0.0
2406	86.0
30108	13.0
20350	1.0
30509	24.0
16586	66.0
3994	33.0
68894	10.0
18762	24.0
25820	2.0
51089	1.0
11378	183.0
41855	1.0
9865	5.0
74968	1.0
19949	2.0
20147	1.0
15538	2.0
37305	13.0
3855	0.0
25622	1.0
43967	15.0
76016	2.0
556	2357.0
20088	0.0
16848	6.0
61307	1.0
34733	1.0
31755	5.0
41914	1.0
695	247.0
12239	35.0
12362	51.0
2080	11.0
21398	0.0
16789	1.0
37690	2.0
14089	1.0
5304	1137.0
14014	1.0
2005	1058.0
48191	1.0
18297	0.0
13688	28.0
6630	1.0
36182	0.0
1096	142.0
15864	2.0
754	814.0
10913	50.0
22922	1.0
8480	24.0
7940	13.0
44828	5.0
12640	0.0
8138	46.0
9325	122.0
22863	1.0
80299	1.0
27547	88.0
4839	5.0
12624	13.0
16928	1.0
18575	17.0
19746	12.0
18361	9.0
15260	2.0
17190	24.0
13891	2.0
15725	114.0
44892	1.0
6491	23.0
24312	0.0
3390	662.0
21612	3.0
14073	13.0
26146	15.0
9790	215.0
51009	3.0
3406	10.0
53864	1.0
21195	29.0
15661	5.0
10790	18.0
13811	179.0
16725	5.0
18778	3.0
5240	15.0
9544	82.0
34979	4.0
29060	0.0
1941	12.0
8341	18.0
21259	24.0
1957	66.0
6443	1.0
18158	4.0
10977	4.0
5058	26.0
41994	0.0
3593	214.0
10993	17.0
22660	12.0
58596	1.0
3791	7.0
492	2509.0
27194	1.0
18377	0.0
77663	2.0
6892	19.0
11175	10.0
19810	1.0
508	332.0
33327	1.0
18559	13.0
16709	13.0
30060	3.0
48111	4.0
3609	20.0
12426	3.0
973	101.0
33359	2.0
33129	1.0
6646	11.0
37647	9.0
941	8.0
27424	4.0
12581	26.0
3545	8.0
55356	1.0
17067	1.0
21553	13.0
28611	3.0
6614	1.0
2160	0.0
27392	1.0
13998	0.0
12485	2.0
3807	209.0
711	5.0
476	56.0
61494	1.0
21521	1.0
2064	8.0
15586	1.0
11132	39.0
27488	0.0
2390	20.0
31942	3.0
75936	1.0
4994	344.0
5165	87.0
37909	0.0
17003	3.0
738	141.0
3871	46.0
19965	1.0
41930	20.0
647	4.0
10929	0.0
20040	1.0
31616	1.0
36257	4.0
3748	250.0
27130	0.0
5256	3.0
61323	1.0
15522	1.0
15479	66.0
770	86.0
3839	1155.0
9512	4.0
77385	0.0
37674	1.0
15554	11.0
2187	26.0
2422	1217.0
33423	1.0
9480	25.0
25681	2.0
6705	45.0
26039	0.0
12688	3.0
55591	2.0
14030	218.0
41898	1.0
679	3015.0
17206	87.0
30231	1.0
11255	47.0
34840	1.0
2096	395.0
24264	13.0
5288	115.0
37615	1.0
11271	80.0
39155	1.0
24216	17.0
2251	139.0
3636	15.0
64221	1.0
24232	1.0
62836	2.0
33236	1.0
28766	10.0
2235	4.0
8154	91.0
850	125.0
2283	1050.0
2203	32.0
30167	2.0
33268	2.0
18281	79.0
6737	26.0
34653	2.0
818	4741.0
71573	1.0
34701	3.0
802	1686.0
5085	26.0
12704	1.0
62756	1.0
2299	181.0
9603	32.0
2219	5.0
3732	176.0
34888	0.0
80641	1.0
37738	1.0
631	2652.0
3652	15.0
8186	4.0
30354	4.0
14153	2.0
11052	1.0
5133	44.0
9667	15.0
77556	1.0
19917	2.0
615	7.0
21350	1.0
55436	1.0
3716	76.0
14169	16.0
43721	0.0
50902	0.0
9635	9.0
3700	6.0
31803	1.0
19885	4.0
7983	27.0
30402	27.0
3684	21.0
12501	6.0
22767	8.0
24419	7.0
8218	62.0
599	19.0
37786	11.0
12517	2.0
30386	1.0
30151	4.0
65654	1.0
24435	13.0
59703	1.0
834	807.0
11084	57.0
6550	18.0
15618	0.0
2267	100.0
198	198.0
7058	610.0
15105	1.0
37663	6.0
17479	1.0
28825	3.0
39246	3.0
4288	12.0
21965	1.0
48084	1.0
63125	1.0
1914	928.0
16821	16.0
33177	2.0
19591	21.0
45448	0.0
27900	6.0
47293	1.0
9170	19.0
6400	9.0
28167	200.0
1647	867.0
20120	47.0
64841	1.0
35551	12.0
34626	1.0
33049	0.0
19853	1.0
465	110.0
3235	2.0
55869	3.0
68135	1.0
48742	1.0
18928	2.0
10619	10.0
30937	2.0
29092	1.0
8774	3.0
7849	16.0
69584	1.0
11544	52.0
47817	1.0
9956	1.0
63392	0.0
17607	8.0
37000	1.0
27114	20.0
55468	0.0
5470	7.0
38064	0.0
10095	1.0
66023	4.0
13121	75.0
2839	234.0
6272	1.0
51907	1.0
29488	2.0
31589	0.0
28039	1.0
9298	3.0
40700	2.0
16554	113.0
71033	1.0
11405	98.0
40823	1.0
38449	5.0
16030	64.0
33316	7.0
4021	80.0
23938	1.0
25788	2.0
36615	6.0
337	286.0
8646	1.0
15372	2.0
24606	31.0
52565	1.0
42149	1.0
19056	2.0
22756	12.0
19730	2.0
9571	8.0
71311	1.0
39898	0.0
4823	91.0
40294	7.0
27381	3.0
6539	31.0
9309	4.0
7710	1.0
29873	2.0
12608	17.0
11025	51.0
22895	34.0
2711	14.0
4427	152.0
18789	1.0
8122	5.0
1112	279.0
10362	5.0
4673	3.0
7443	1.0
59815	1.0
5090	1.0
28830	3.0
21446	1.0
12474	15.0
37658	13.0
14057	53.0
28424	11.0
2978	391.0
21708	11.0
1390	5.0
13645	3.0
24724	1.0
33963	1.0
52426	1.0
1925	25.0
8892	2.0
4160	21.0
22093	1.0
326	1.0
3641	42.0
10608	2.0
12207	180.0
30279	1.0
21441	13.0
28028	72.0
36209	7.0
2957	218.0
16693	33.0
25927	2.0
15094	3.0
15891	1.0
5224	2.0
4010	38.0
7325	29.0
22243	5.0
10341	56.0
3374	94.0
41743	1.0
19992	10.0
10758	1.0
2192	429.0
47678	1.0
31728	15.0
1508	167.0
9159	49.0
26194	1.0
57179	0.0
55329	4.0
5876	1.0
45694	2.0
23927	1.0
35701	4.0
15880	157.0
38834	1.0
3743	0.0
8261	11.0
43352	1.0
18650	7.0
35669	33.0
14164	1.0
2326	16.0
79203	1.0
46122	2.0
36626	1.0
25248	7.0
14463	1.0
33856	5.0
17329	1.0
2294	111.0
18949	40.0
26333	9.0
29862	1.0
14827	13.0
35797	1.0
20099	46.0
877	9.0
47571	2.0
20366	7.0
12715	183.0
9945	0.0
11127	1.0
27750	7.0
15645	2.0
27889	0.0
12982	31.0
37289	4.0
21687	17.0
11565	1.0
14196	6.0
47539	1.0
21847	5.0
7047	287.0
11929	18.0
6812	0.0
59708	1.0
26964	0.0
14431	21.0
35840	1.0
19313	4.0
5630	212.0
33589	23.0
8229	73.0
20238	2.0
31482	6.0
49116	3.0
40973	2.0
12854	6.0
2053	345.0
33450	0.0
10480	3.0
10084	34.0
3470	2.0
64467	6.0
4181	3.0
8368	12.0
8667	4.0
27515	1.0
51490	1.0
3882	164.0
80791	2.0
34899	1.0
14303	7.0
3502	546.0
4149	24.0
6919	108.0
42518	0.0
11533	397.0
20537	0.0
3914	25.0
4919	283.0
40422	7.0
22382	2.0
9031	9.0
41101	17.0
5502	27.0
52939	0.0
10116	0.0
5331	33.0
33685	0.0
2700	14.0
433	417.0
4951	9.0
23799	14.0
25654	1.0
9849	0.0
7186	8.0
19719	6.0
1283	1067.0
23403	2.0
76305	1.0
11266	10.0
5769	13.0
984	628.0
16051	1.0
34252	1.0
18302	18.0
1251	964.0
41903	2.0
27103	1.0
29734	2.0
1016	157.0
6368	1.0
166	1016.0
52971	1.0
9817	4.0
6133	1.0
23168	2.0
7218	56.0
54153	1.0
24852	1.0
3331	43.0
26483	24.0
23713	32.0
1946	108.0
65333	0.0
49041	4.0
11576	2.0
12961	4.0
13292	1.0
59462	3.0
58671	0.0
34070	1.0
5641	9.0
7026	18.0
4256	1.0
12367	1.0
32685	1.0
35455	9.0
1155	181.0
230	748.0
11640	36.0
10127	155.0
1882	280.0
6165	4.0
14410	6.0
7357	13.0
69552	1.0
13816	1.0
5577	2.0
13228	8.0
14741	32.0
3989	29.0
4320	29.0
15998	6.0
294	878.0
16329	1.0
20612	1.0
3064	3.0
8678	1.0
20345	1.0
6229	35.0
1422	123.0
29456	0.0
952	53.0
11779	4.0
28071	2.0
4128	1.0
31172	1.0
4053	583.0
7154	32.0
16265	67.0
4513	18.0
23446	1.0
54976	5.0
14538	4.0
7229	4.0
4780	24.0
2871	196.0
497	77.0
9063	186.0
18896	2.0
50223	1.0
7881	2.0
29648	6.0
10330	3.0
9988	108.0
72450	1.0
80101	1.0
45673	1.0
6887	135.0
21997	14.0
5962	11.0
1679	61.0
1476	1.0
9127	32.0
91	115.0
34209	1.0
3010	1420.0
1294	19.0
21858	1.0
4395	10.0
60526	1.0
57543	1.0
3256	1.0
12822	0.0
6026	2.0
4641	813.0
26558	5.0
18163	4.0
25173	2.0
66643	1.0
10512	2.0
24959	9.0
52875	1.0
29659	13.0
31044	14.0
29445	5.0
7678	133.0
27	995.0
21794	2.0
15062	0.0
20206	73.0
2743	8.0
19024	103.0
1561	2.0
15923	61.0
20623	6.0
10779	1.0
61847	1.0
11373	1.0
19612	1.0
8945	139.0
11961	20.0
29595	0.0
47731	5.0
22125	0.0
1807	797.0
26825	4.0
4844	105.0
38492	1.0
47314	1.0
2807	218.0
18960	2.0
47528	0.0
16511	1.0
14474	36.0
9924	2.0
19174	1.0
56564	6.0
10394	12.0
54645	1.0
8924	14.0
17575	51.0
49977	10.0
10309	271.0
1743	27.0
358	1492.0
26761	7.0
6293	19.0
24692	1.0
1358	27.0
13677	43.0
4459	47.0
34412	2.0
45427	1.0
22510	1.0
7475	15.0
78246	1.0
11758	3.0
14859	2.0
1369	319.0
10405	29.0
42561	1.0
11790	66.0
9020	11.0
14891	37.0
4502	65.0
7272	56.0
3117	16.0
1401	1.0
13207	103.0
2786	13.0
9052	1.0
16	267.0
16607	4.0
38011	2.0
1700	1.0
13538	150.0
4470	219.0
3085	4.0
23991	0.0
5823	6.0
59152	1.0
45630	1.0
2818	10.0
13239	4.0
48	4.0
64788	1.0
3053	330.0
4566	294.0
7336	519.0
13570	72.0
62253	1.0
44213	2.0
19441	0.0
29926	1.0
13474	46.0
3149	22.0
1636	34.0
14987	13.0
6122	1.0
55955	5.0
51330	0.0
112	3053.0
57735	1.0
6015	2.0
1604	315.0
17789	0.0
25408	2.0
61783	1.0
6154	51.0
9223	1.0
1529	1.0
70926	1.0
54431	1.0
67985	1.0
2914	45.0
1572	69.0
10640	50.0
69541	1.0
8753	5.0
4438	6.0
7464	13.0
3288	8.0
11854	63.0
155	850.0
50116	0.0
2946	66.0
10672	22.0
26857	1.0
14955	63.0
1337	791.0
4363	1.0
80	882.0
57767	6.0
1262	929.0
12089	22.0
3021	61.0
7304	5.0
25205	2.0
7165	50.0
13431	4.0
16169	2.0
19302	116.0
17917	0.0
2679	4.0
14784	4.0
11683	14.0
7197	1.0
10266	5.0
22104	9.0
8582	72.0
16137	49.0
14752	0.0
11651	43.0
20719	6.0
8849	3.0
8614	110.0
11982	2.0
26654	1.0
4331	58.0
13132	8.0
22371	2.0
7432	43.0
23553	0.0
38417	0.0
2647	3706.0
17586	6.0
14816	32.0
36733	1.0
57639	1.0
7400	9.0
10533	27.0
4267	155.0
22200	14.0
2882	342.0
51939	0.0
50052	6.0
15019	1.0
8785	108.0
5684	2.0
4299	23.0
13335	27.0
68156	1.0
1198	1446.0
14549	35.0
17650	12.0
57703	2.0
9084	1.0
5716	367.0
21901	6.0
25269	1.0
1433	507.0
16468	32.0
17618	1.0
1668	690.0
5951	13.0
7133	12.0
8817	2.0
23852	1.0
10501	2.0
51971	1.0
16201	1.0
35519	1.0
13100	3.0
29552	4.0
53164	1.0
20184	9.0
396	154.0
9630	1.0
33904	1.0
8443	11.0
35883	2.0
7651	971.0
16885	31.0
3957	712.0
8576	1.0
3165	209.0
4882	175.0
529	6120.0
29156	2.0
43930	4.0
37465	1.0
4090	6.0
1321	1.0
34696	0.0
8705	0.0
3828	805.0
16752	0.0
37727	4.0
21109	1.0
13062	2.0
17415	1.0
12399	4.0
9368	681.0
52110	0.0
11212	1.0
51848	1.0
19527	26.0
27836	6.0
2903	28.0
22034	51.0
17677	2.0
25061	13.0
40240	8.0
15827	16.0
56463	8.0
18473	10.0
3294	230.0
1315	2.0
60548	1.0
10549	42.0
32316	9.0
28622	17.0
6855	1.0
67408	1.0
59623	2.0
19783	1.0
30081	1.0
7780	101.0
35621	3.0
2240	12.0
45780	1.0
39706	4.0
3171	356.0
41032	10.0
2246	1840.0
35492	17.0
6988	84.0
4219	43.0
7913	480.0
44855	14.0
930	589.0
6470	1.0
10164	1.0
31391	1.0
16623	7.0
62793	1.0
27697	2.0
8314	8.0
37856	11.0
29547	3.0
24938	5.0
5	510.0
16629	21.0
15698	1.0
39716	1.0
12929	1.0
23473	11.0
13447	37.0
19928	3.0
54228	1.0
52495	1.0
13463	1.0
67948	1.0
1706	2.0
38775	4.0
38513	6.0
28108	7.0
273	57.0
6192	13.0
4475	3.0
31931	1.0
3572	544.0
4759	1.0
2909	19.0
24547	17.0
6079	1.0
64766	1.0
16089	1.0
5678	2.0
31012	2.0
12143	77.0
2893	6.0
22040	4.0
13725	115.0
12544	6.0
23211	1.0
65028	1.0
4491	83.0
6341	13.0
12806	1.0
18596	10.0
52896	2.0
22810	1.0
28878	1.0
7111	3.0
1059	16.0
59879	0.0
75866	1.0
32060	1.0
57126	2.0
55131	3.0
66360	4.0
8042	1.0
2625	71.0
16345	2.0
35877	3.0
26643	4.0
3427	2.0
7657	1.0
13576	13.0
1192	2430.0
37594	1.0
34444	1.0
18324	52.0
6726	1.0
17292	4.0
1577	77.0
674	497.0
39059	1.0
64494	1.0
16361	1.0
25595	2.0
5807	46.0
24676	11.0
33910	1.0
27445	1.0
38128	1.0
15442	7.0
13191	1.0
5791	2.0
26109	1.0
38112	0.0
20061	3.0
9908	169.0
1593	106.0
3443	68.0
6085	1.0
37086	9.0
37449	2.0
13340	67.0
32963	5.0
51036	2.0
7502	0.0
48795	1.0
62777	1.0
49982	1.0
23104	2.0
14757	25.0
16474	2.0
13078	36.0
18618	5.0
9517	58.0
15420	5.0
10271	3.0
36161	6.0
15057	1.0
6577	5.0
2887	116.0
45790	0.0
807	223.0
49490	2.0
5422	2.0
34974	1.0
7929	68.0
1299	11.0
5160	38.0
47902	1.0
545	882.0
1470	1635.0
3187	480.0
40091	8.0
936	1915.0
17030	0.0
20724	11.0
14763	28.0
9346	2.0
48031	1.0
33257	1.0
10277	27.0
16238	25.0
11597	11.0
22141	21.0
28648	34.0
15720	79.0
47207	4.0
25879	36.0
12522	11.0
20730	45.0
53051	1.0
3679	75.0
7373	716.0
28114	1.0
33263	7.0
5031	1517.0
2780	1.0
3705	5.0
27290	1.0
30488	81.0
5956	1.0
35508	1.0
2353	1958.0
2262	16.0
46592	1.0
35605	17.0
1428	53.0
26365	5.0
13346	1.0
4197	204.0
31905	0.0
3834	186.0
61318	1.0
8699	23.0
3850	4.0
34851	15.0
7379	156.0
25039	7.0
11105	99.0
28900	37.0
652	159.0
5267	225.0
7282	1077.0
60558	1.0
36915	1.0
56703	3.0
17671	31.0
5914	34.0
41417	8.0
14666	13.0
28237	3.0
16067	6.0
6603	86.0
8683	26.0
5251	9.0
16254	9.0
65691	1.0
4497	1.0
8020	9.0
42106	2.0
8983	19.0
24269	1.0
22933	14.0
5801	312.0
11218	1.0
14003	54.0
22852	4.0
3550	33.0
21516	1.0
57489	1.0
4384	110.0
8165	2.0
4368	2.0
63456	1.0
2117	2734.0
34017	1.0
6619	5.0
3016	2166.0
20083	7.0
36284	1.0
765	26.0
19152	8.0
10400	3.0
25702	3.0
3534	1864.0
39037	0.0
41588	1.0
31760	0.0
23515	1.0
45282	1.0
77668	1.0
14281	0.0
25494	1.0
27274	3.0
5507	0.0
3727	631.0
51415	2.0
31627	4.0
8213	11.0
3000	19.0
12699	1.0
3465	69.0
28328	1.0
15404	2.0
55965	1.0
19757	34.0
14217	8.0
5571	31.0
12036	65.0
21863	19.0
1877	1336.0
3663	166.0
5245	1.0
1813	145.0
22788	1.0
14479	1.0
10785	71.0
3401	557.0
6897	7.0
33215	2.0
12891	1.0
38690	4.0
3657	2.0
65264	1.0
43438	1.0
12437	49.0
24499	8.0
102	620.0
37765	8.0
17441	1.0
10057	104.0
1754	8.0
48116	2.0
6363	0.0
9731	175.0
40732	2.0
2673	3.0
1021	268.0
13945	16.0
4711	3.0
34589	1.0
2347	1442.0
22254	9.0
7887	1171.0
29049	17.0
20291	69.0
33813	5.0
35990	3.0
20077	3.0
2796	12.0
487	877.0
21345	1.0
18495	33.0
16645	0.0
25964	6.0
4261	155.0
1144	306.0
29247	0.0
35728	2.0
9608	1.0
16843	1.0
20013	2.0
7609	4.0
27659	2.0
7673	4.0
18511	0.0
53779	6.0
4989	548.0
18425	4.0
40262	0.0
20275	0.0
2139	2.0
7095	3.0
1208	2654.0
2395	21.0
6625	0.0
9074	1.0
64595	1.0
2609	725.0
14993	6.0
6641	1.0
28408	0.0
39011	2.0
16907	1.0
5694	81.0
7159	9.0
24243	1.0
26429	1.0
2075	823.0
2411	396.0
28862	1.0
57944	1.0
16859	3.0
4042	2.0
12357	2.0
3123	1.0
61296	1.0
15527	0.0
9475	80.0
10507	8.0
4775	9.0
2091	156.0
27461	3.0
43160	2.0
26028	4.0
759	5.0
47860	4.0
48196	1.0
22377	3.0
9416	62.0
15319	6.0
1797	45.0
8592	30.0
41802	8.0
11196	47.0
10769	1.0
743	975.0
10009	4.0
5229	285.0
45560	1.0
15746	1.0
9352	1.0
18751	0.0
15255	4.0
22874	22.0
16736	15.0
30258	0.0
5587	0.0
17334	2.0
21286	40.0
9779	1.0
380	399.0
7764	59.0
7935	22.0
29932	21.0
38797	2.0
22612	3.0
18580	9.0
42491	3.0
7004	33.0
12421	116.0
11490	54.0
4695	288.0
54099	1.0
55089	5.0
78010	1.0
2454	43.0
8421	11.0
23066	1.0
12907	2.0
2331	83.0
7828	0.0
12613	1.0
12848	38.0
29033	1.0
49357	5.0
5464	1.0
21649	3.0
21756	263.0
9245	1.0
914	417.0
6454	60.0
18062	28.0
43908	5.0
40214	7.0
60109	2.0
26863	1.0
6881	3.0
18388	17.0
32830	1.0
10073	0.0
47940	1.0
5037	191.0
866	99.0
15789	2.0
47598	1.0
3999	2.0
14388	1.0
3620	10.0
11303	8.0
21131	5.0
40919	1.0
46165	0.0
34952	1.0
14372	7.0
5053	82.0
65969	1.0
5352	12.0
36417	0.0
43972	0.0
20339	7.0
567	0.0
15805	2.0
48223	1.0
22548	1.0
15148	30.0
2566	240.0
20355	2.0
3919	17.0
25553	8.0
62585	1.0
22532	32.0
49234	1.0
5416	394.0
11538	1.0
40855	1.0
56634	1.0
551	361.0
1968	63.0
73337	2.0
61419	1.0
12784	381.0
68504	0.0
27568	9.0
32985	3.0
43267	1.0
1984	15.0
33519	2.0
18233	2.0
21302	0.0
17270	1.0
7951	8.0
12736	1.0
28985	1.0
23949	19.0
8250	673.0
332	357.0
3449	7.0
6817	47.0
31333	6.0
19634	8.0
10833	1.0
1085	1.0
24184	3.0
34418	2.0
14436	8.0
13683	11.0
4866	23.0
36353	2.0
6299	2.0
2518	414.0
52966	3.0
31199	1.0
594	282.0
30408	10.0
64707	0.0
23943	7.0
9432	63.0
54682	1.0
18666	30.0
46501	1.0
22098	2.0
53757	0.0
15634	12.0
50987	1.0
6924	690.0
24997	6.0
56398	1.0
17350	11.0
38326	1.0
10357	4.0
8512	1.0
33043	9.0
3229	4.0
2048	87.0
24734	3.0
43203	4.0
35813	3.0
4155	60.0
4154	12.0
37401	3.0
43866	16.0
460	449.0
58115	1.0
1513	35.0
20254	1.0
23280	1.0
33306	4.0
722	3298.0
12330	5.0
45582	3.0
5743	20.0
6790	26.0
10229	1.0
49399	1.0
5480	43.0
19200	68.0
26841	3.0
55607	1.0
18532	1.0
13789	10.0
47683	1.0
20248	3.0
12073	2.0
11154	1.0
14180	2.0
4689	5.0
26456	1.0
7715	4.0
35022	1.0
13255	42.0
4946	77.0
7978	0.0
79085	2.0
331	661.0
2438	14.0
588	0.0
1256	1397.0
32658	1.0
6128	0.0
20126	1.0
6390	527.0
4411	241.0
41481	3.0
1641	538.0
7330	1.0
16944	5.0
18147	1.0
40690	2.0
21692	21.0
34225	11.0
2844	277.0
1904	6.0
60478	1.0
9175	1.0
30664	0.0
28023	1.0
11945	0.0
6256	50.0
17997	26.0
1791	66.0
56142	1.0
8256	158.0
57061	0.0
66296	1.0
10876	2.0
14308	1.0
62344	1.0
5074	1.0
7844	10.0
1642	248.0
37407	8.0
9026	87.0
10228	32.0
64579	1.0
7309	6.0
19842	3.0
22761	2.0
994	5.0
2973	667.0
18794	17.0
21045	86.0
27510	6.0
18126	69.0
5742	355.0
73145	1.0
49143	1.0
15762	2.0
7993	10.0
20510	2.0
30793	1.0
26044	1.0
64045	1.0
4026	181.0
1107	75.0
33428	1.0
7459	1.0
11410	1.0
40043	2.0
4540	10.0
6127	1484.0
5208	5.0
13774	0.0
34509	1.0
1257	569.0
21158	1.0
3358	90.0
14693	1.0
7437	25.0
39395	1.0
10207	6.0
5095	73.0
46486	2.0
182	112.0
17891	2.0
9581	10.0
71188	1.0
2588	91.0
10635	1.0
7865	6.0
48630	4.0
1535	18.0
7074	3.0
6149	43.0
3379	1.0
4005	475.0
872	1067.0
6021	17.0
1235	41.0
25644	2.0
6512	209.0
13404	1.0
1898	33.0
13405	4.0
22376	3.0
61917	1.0
19607	78.0
60072	5.0
57302	1.0
4432	509.0
12223	6.0
3080	543.0
4539	36.0
54	574.0
15356	1.0
6683	33.0
20789	3.0
2823	1.0
5849	5.0
5486	57.0
30124	1.0
10763	83.0
3122	2.0
31846	9.0
1363	1.0
9972	61.0
36332	1.0
21558	7.0
481	75.0
12180	120.0
1406	283.0
22746	2.0
9154	3.0
28707	11.0
3770	98.0
17890	6.0
1663	248.0
1770	2700.0
10506	27.0
26691	7.0
4796	117.0
59190	1.0
21329	4.0
63141	1.0
21323	1.0
10998	15.0
11923	22.0
48865	1.0
701	0.0
22633	1.0
10100	28.0
6555	78.0
30301	0.0
25403	21.0
3785	529.0
2845	28.0
16003	1.0
5614	141.0
13234	17.0
10464	0.0
2417	624.0
40705	1.0
16431	2.0
7331	143.0
353	2.0
12870	14.0
28948	1.0
11816	4.0
4262	1.0
38348	2.0
7031	7.0
42534	0.0
15655	39.0
6668	1.0
28835	1.0
35150	1.0
38989	1.0
57473	1.0
41352	3.0
24050	0.0
2304	1981.0
3486	149.0
716	1142.0
18431	12.0
3599	265.0
23387	1.0
9453	10.0
10335	1.0
4967	50.0
77738	1.0
62857	1.0
8619	1.0
26585	1.0
24334	51.0
40818	2.0
39936	0.0
4433	253.0
43603	0.0
15768	3.0
3251	545.0
36503	5.0
26050	4.0
1364	968.0
71536	1.0
6384	104.0
9566	77.0
14950	18.0
16950	1.0
25103	1.0
11169	18.0
72370	1.0
5202	792.0
17719	7.0
18553	23.0
2182	565.0
22334	13.0
13768	14.0
15533	9.0
11774	158.0
20019	13.0
20810	1.0
38818	2.0
34332	0.0
23580	0.0
18040	1.0
2738	25.0
10058	29.0
54383	1.0
75161	1.0
28991	1.0
51613	1.0
15469	49.0
14544	37.0
6234	6.0
9004	55.0
33605	5.0
33477	2.0
1812	768.0
26221	11.0
27339	1.0
26414	5.0
5572	6.0
24569	24.0
32	37.0
10122	8.0
49570	1.0
10784	159.0
19692	4.0
16324	1.0
38155	1.0
40925	0.0
12635	1.0
48907	2.0
26157	5.0
22462	12.0
27076	1.0
33541	4.0
6170	332.0
3400	2.0
28664	1.0
11646	15.0
4646	12.0
1620	1.0
17121	26.0
21928	2.0
75759	1.0
25424	0.0
96	260.0
13362	89.0
24114	12.0
48715	1.0
57281	1.0
14672	21.0
15206	1.0
23323	6.0
8812	9.0
4454	675.0
